"","subject","CURRENT_SAC_AMPLITUDE","CURRENT_SAC_DIRECTION","CURRENT_SAC_DURATION","CURRENT_SAC_END_INTEREST_AREAS","CURRENT_SAC_END_INTEREST_AREA_INDEX","CURRENT_SAC_END_INTEREST_AREA_LABEL","CURRENT_SAC_INDEX","CURRENT_SAC_LABEL","CURRENT_SAC_MSG_TEXT_1","CURRENT_SAC_START_INTEREST_AREAS","CURRENT_SAC_START_INTEREST_AREA_INDEX","CURRENT_SAC_START_INTEREST_AREA_LABEL","DATA_FILE","TRIAL_INDEX","TRIAL_LABEL","TRIAL_SACCADE_TOTAL","BUTTON_PRESSED.1.","BUTTON_PRESS_TIME.1.","DISPLAY_ON_TIME.1.","RESPONSE_TIME.1.","RESPONSE_ACCURACY.1.","visual","pic_category","correct","sentence","sentence_type","block","button_expected","polarity","language","congruence","Imagewinner","Ratio","PxSize","logCURRENT_SAC_DURATION"
"4600","t24",8.59,"LEFT",54,"[ 1]",1,"ROI_LEFT ",2,"Saccade: 395ms",".","[ 2]",2,"ROI_CENTER ","t24.edf",1,"Trial: 13",5,2,335331,333925.91,1405,"correct","fig2_rev_1d2_28px.png",2,"0","A > B","1",3,2,"Positive","Math","Incongruent","rev","1d2","28px",3.98898404656427
"4601","t24",16.37,"RIGHT",75,"[ 3]",3,"ROI_RIGHT ",3,"Saccade: 705ms",".","[ 1]",1,"ROI_LEFT ","t24.edf",1,"Trial: 13",5,2,335331,333925.91,1405,"correct","fig2_rev_1d2_28px.png",2,"0","A > B","1",3,2,"Positive","Math","Incongruent","rev","1d2","28px",4.31748811353631
"4602","t24",2.41,"UP",46,"[ 3]",3,"ROI_RIGHT ",4,"Saccade: 1196ms",".","[ 3]",3,"ROI_RIGHT ","t24.edf",1,"Trial: 13",5,2,335331,333925.91,1405,"correct","fig2_rev_1d2_28px.png",2,"0","A > B","1",3,2,"Positive","Math","Incongruent","rev","1d2","28px",3.8286413964891
"4603","t24",14.89,"LEFT",72,"[ 1]",1,"ROI_LEFT ",5,"Saccade: 1456ms","button_reponse","[ 3]",3,"ROI_RIGHT ","t24.edf",1,"Trial: 13",5,2,335331,333925.91,1405,"correct","fig2_rev_1d2_28px.png",2,"0","A > B","1",3,2,"Positive","Math","Incongruent","rev","1d2","28px",4.27666611901606
"4604","t24",9.83,"LEFT",45,"[ 1]",1,"ROI_LEFT ",1,"Saccade: 267ms",".","[ 2]",2,"ROI_CENTER ","t24.edf",2,"Trial: 14",5,2,340937,339625.559,1311,"incorrect","fig2_rev_9d10_28px.png",2,"1","A < B","2",3,4,"Negative","Math","Congruent","rev","9d10","28px",3.80666248977032
"4605","t24",18,"RIGHT",83,"[ 3]",3,"ROI_RIGHT ",2,"Saccade: 464ms",".","[ 1]",1,"ROI_LEFT ","t24.edf",2,"Trial: 14",5,2,340937,339625.559,1311,"incorrect","fig2_rev_9d10_28px.png",2,"1","A < B","2",3,4,"Negative","Math","Congruent","rev","9d10","28px",4.4188406077966
"4606","t24",7.06,"UP",58,"[ 3]",3,"ROI_RIGHT ",3,"Saccade: 645ms",".","[ 3]",3,"ROI_RIGHT ","t24.edf",2,"Trial: 14",5,2,340937,339625.559,1311,"incorrect","fig2_rev_9d10_28px.png",2,"1","A < B","2",3,4,"Negative","Math","Congruent","rev","9d10","28px",4.06044301054642
"4607","t24",16.61,"LEFT",79,"[ 1]",1,"ROI_LEFT ",4,"Saccade: 1282ms",".","[ 3]",3,"ROI_RIGHT ","t24.edf",2,"Trial: 14",5,2,340937,339625.559,1311,"incorrect","fig2_rev_9d10_28px.png",2,"1","A < B","2",3,4,"Negative","Math","Congruent","rev","9d10","28px",4.36944785246702
"4608","t24",13.51,"RIGHT",78,"[ 3]",3,"ROI_RIGHT ",5,"Saccade: 1728ms",".","[ 1]",1,"ROI_LEFT ","t24.edf",2,"Trial: 14",5,2,340937,339625.559,1311,"incorrect","fig2_rev_9d10_28px.png",2,"1","A < B","2",3,4,"Negative","Math","Congruent","rev","9d10","28px",4.35670882668959
"4609","t24",7.97,"LEFT",52,"[ 1]",1,"ROI_LEFT ",1,"Saccade: 293ms",".","[ 2]",2,"ROI_CENTER ","t24.edf",3,"Trial: 15",4,4,347841,346708.461,1132,"correct","fig2_9d10_42px.png",3,"1","A > B","1",3,4,"Positive","Math","Congruent","nor","9d10","42px",3.95124371858143
"4610","t24",10.42,"UP",38,"[ ]",NA,".",2,"Saccade: 475ms",".","[ 1]",1,"ROI_LEFT ","t24.edf",3,"Trial: 15",4,4,347841,346708.461,1132,"correct","fig2_9d10_42px.png",3,"1","A > B","1",3,4,"Positive","Math","Congruent","nor","9d10","42px",3.63758615972639
"4611","t24",18.49,"RIGHT",75,"[ 3]",3,"ROI_RIGHT ",3,"Saccade: 606ms",".","[ ]",NA,".","t24.edf",3,"Trial: 15",4,4,347841,346708.461,1132,"correct","fig2_9d10_42px.png",3,"1","A > B","1",3,4,"Positive","Math","Congruent","nor","9d10","42px",4.31748811353631
"4612","t24",15.71,"LEFT",71,"[ ]",NA,".",4,"Saccade: 1192ms","button_reponse","[ 3]",3,"ROI_RIGHT ","t24.edf",3,"Trial: 15",4,4,347841,346708.461,1132,"correct","fig2_9d10_42px.png",3,"1","A > B","1",3,4,"Positive","Math","Congruent","nor","9d10","42px",4.26267987704132
"4613","t24",9.87,"RIGHT",57,"[ 3]",3,"ROI_RIGHT ",1,"Saccade: 301ms",".","[ 2]",2,"ROI_CENTER ","t24.edf",4,"Trial: 16",7,2,356939,353308.053,3630,"correct","fig2_9d10_42px.png",3,"0","A < B","2",3,2,"Negative","Math","Incongruent","nor","9d10","42px",4.04305126783455
"4614","t24",19.46,"LEFT",69,"[ 1]",1,"ROI_LEFT ",2,"Saccade: 484ms",".","[ 3]",3,"ROI_RIGHT ","t24.edf",4,"Trial: 16",7,2,356939,353308.053,3630,"correct","fig2_9d10_42px.png",3,"0","A < B","2",3,2,"Negative","Math","Incongruent","nor","9d10","42px",4.23410650459726
"4615","t24",1.88,"LEFT",23,"[ ]",NA,".",3,"Saccade: 904ms",".","[ 1]",1,"ROI_LEFT ","t24.edf",4,"Trial: 16",7,2,356939,353308.053,3630,"correct","fig2_9d10_42px.png",3,"0","A < B","2",3,2,"Negative","Math","Incongruent","nor","9d10","42px",3.13549421592915
"4616","t24",23.14,"RIGHT",95,"[ 3]",3,"ROI_RIGHT ",4,"Saccade: 1151ms",".","[ ]",NA,".","t24.edf",4,"Trial: 16",7,2,356939,353308.053,3630,"correct","fig2_9d10_42px.png",3,"0","A < B","2",3,2,"Negative","Math","Incongruent","nor","9d10","42px",4.55387689160054
"4617","t24",11.37,"UP",43,"[ 3]",3,"ROI_RIGHT ",5,"Saccade: 1417ms",".","[ 3]",3,"ROI_RIGHT ","t24.edf",4,"Trial: 16",7,2,356939,353308.053,3630,"correct","fig2_9d10_42px.png",3,"0","A < B","2",3,2,"Negative","Math","Incongruent","nor","9d10","42px",3.76120011569356
"4618","t24",16.16,"LEFT",70,"[ 1]",1,"ROI_LEFT ",6,"Saccade: 2013ms",".","[ 3]",3,"ROI_RIGHT ","t24.edf",4,"Trial: 16",7,2,356939,353308.053,3630,"correct","fig2_9d10_42px.png",3,"0","A < B","2",3,2,"Negative","Math","Incongruent","nor","9d10","42px",4.24849524204936
"4619","t24",1.51,"LEFT",35,"[ ]",NA,".",7,"Saccade: 2265ms",".","[ 1]",1,"ROI_LEFT ","t24.edf",4,"Trial: 16",7,2,356939,353308.053,3630,"correct","fig2_9d10_42px.png",3,"0","A < B","2",3,2,"Negative","Math","Incongruent","nor","9d10","42px",3.55534806148941
"4620","t24",9.07,"LEFT",47,"[ 1]",1,"ROI_LEFT ",1,"Saccade: 264ms",".","[ 2]",2,"ROI_CENTER ","t24.edf",5,"Trial: 17",3,4,363695,362807.485,887,"correct","fig2_5d6_42px.png",3,"1","A > B","1",3,4,"Positive","Math","Congruent","nor","5d6","42px",3.85014760171006
"4621","t24",5.76,"UP",35,"[ 1]",1,"ROI_LEFT ",2,"Saccade: 441ms",".","[ 1]",1,"ROI_LEFT ","t24.edf",5,"Trial: 17",3,4,363695,362807.485,887,"correct","fig2_5d6_42px.png",3,"1","A > B","1",3,4,"Positive","Math","Congruent","nor","5d6","42px",3.55534806148941
"4622","t24",17.98,"RIGHT",77,"[ 3]",3,"ROI_RIGHT ",3,"Saccade: 614ms",".","[ 1]",1,"ROI_LEFT ","t24.edf",5,"Trial: 17",3,4,363695,362807.485,887,"correct","fig2_5d6_42px.png",3,"1","A > B","1",3,4,"Positive","Math","Congruent","nor","5d6","42px",4.34380542185368
"4623","t24",8.16,"LEFT",52,"[ 1]",1,"ROI_LEFT ",1,"Saccade: 279ms",".","[ 2]",2,"ROI_CENTER ","t24.edf",6,"Trial: 18",3,2,369706,368557.133,1148,"correct","fig2_rev_9d10_28px.png",2,"0","A > B","1",3,2,"Positive","Math","Incongruent","rev","9d10","28px",3.95124371858143
"4624","t24",16.14,"RIGHT",70,"[ 3]",3,"ROI_RIGHT ",2,"Saccade: 431ms",".","[ 1]",1,"ROI_LEFT ","t24.edf",6,"Trial: 18",3,2,369706,368557.133,1148,"correct","fig2_rev_9d10_28px.png",2,"0","A > B","1",3,2,"Positive","Math","Incongruent","rev","9d10","28px",4.24849524204936
"4625","t24",1.66,"UP",29,"[ 3]",3,"ROI_RIGHT ",3,"Saccade: 670ms",".","[ 3]",3,"ROI_RIGHT ","t24.edf",6,"Trial: 18",3,2,369706,368557.133,1148,"correct","fig2_rev_9d10_28px.png",2,"0","A > B","1",3,2,"Positive","Math","Incongruent","rev","9d10","28px",3.36729582998647
"4626","t24",9.76,"LEFT",57,"[ 1]",1,"ROI_LEFT ",1,"Saccade: 266ms",".","[ 2]",2,"ROI_CENTER ","t24.edf",7,"Trial: 19",7,4,376489,374356.77,2132,"correct","fig2_rev_5d6_28px.png",2,"1","A < B","2",3,4,"Negative","Math","Congruent","rev","5d6","28px",4.04305126783455
"4627","t24",17.14,"RIGHT",76,"[ 3]",3,"ROI_RIGHT ",2,"Saccade: 477ms",".","[ 1]",1,"ROI_LEFT ","t24.edf",7,"Trial: 19",7,4,376489,374356.77,2132,"correct","fig2_rev_5d6_28px.png",2,"1","A < B","2",3,4,"Negative","Math","Congruent","rev","5d6","28px",4.33073334028633
"4628","t24",1.44,"RIGHT",23,"[ 3]",3,"ROI_RIGHT ",3,"Saccade: 705ms",".","[ 3]",3,"ROI_RIGHT ","t24.edf",7,"Trial: 19",7,4,376489,374356.77,2132,"correct","fig2_rev_5d6_28px.png",2,"1","A < B","2",3,4,"Negative","Math","Congruent","rev","5d6","28px",3.13549421592915
"4629","t24",14.54,"LEFT",69,"[ 1]",1,"ROI_LEFT ",4,"Saccade: 990ms",".","[ 3]",3,"ROI_RIGHT ","t24.edf",7,"Trial: 19",7,4,376489,374356.77,2132,"correct","fig2_rev_5d6_28px.png",2,"1","A < B","2",3,4,"Negative","Math","Congruent","rev","5d6","28px",4.23410650459726
"4630","t24",3.42,"LEFT",30,"[ 1]",1,"ROI_LEFT ",5,"Saccade: 1286ms",".","[ 1]",1,"ROI_LEFT ","t24.edf",7,"Trial: 19",7,4,376489,374356.77,2132,"correct","fig2_rev_5d6_28px.png",2,"1","A < B","2",3,4,"Negative","Math","Congruent","rev","5d6","28px",3.40119738166216
"4631","t24",1.25,"LEFT",21,"[ 1]",1,"ROI_LEFT ",6,"Saccade: 2045ms",".","[ 1]",1,"ROI_LEFT ","t24.edf",7,"Trial: 19",7,4,376489,374356.77,2132,"correct","fig2_rev_5d6_28px.png",2,"1","A < B","2",3,4,"Negative","Math","Congruent","rev","5d6","28px",3.04452243772342
"4632","t24",17.17,"RIGHT",67,"[ 3]",3,"ROI_RIGHT ",7,"Saccade: 2184ms","button_reponse","[ 1]",1,"ROI_LEFT ","t24.edf",7,"Trial: 19",7,4,376489,374356.77,2132,"correct","fig2_rev_5d6_28px.png",2,"1","A < B","2",3,4,"Negative","Math","Congruent","rev","5d6","28px",4.20469261939097
"4633","t24",9.21,"RIGHT",56,"[ 3]",3,"ROI_RIGHT ",1,"Saccade: 310ms",".","[ 2]",2,"ROI_CENTER ","t24.edf",8,"Trial: 20",2,4,382465,381339.669,1125,"correct","fig2_rev_1d2_28px.png",2,"1","A < B","2",3,4,"Negative","Math","Congruent","rev","1d2","28px",4.02535169073515
"4634","t24",5.1,"UP",39,"[ 3]",3,"ROI_RIGHT ",2,"Saccade: 584ms",".","[ 3]",3,"ROI_RIGHT ","t24.edf",8,"Trial: 20",2,4,382465,381339.669,1125,"correct","fig2_rev_1d2_28px.png",2,"1","A < B","2",3,4,"Negative","Math","Congruent","rev","1d2","28px",3.66356164612965
"4635","t24",8.62,"LEFT",53,"[ 1]",1,"ROI_LEFT ",1,"Saccade: 244ms",".","[ 2]",2,"ROI_CENTER ","t24.edf",9,"Trial: 21",2,2,388401,387122.656,1278,"correct","fig2_5d6_42px.png",3,"0","A < B","2",3,2,"Negative","Math","Incongruent","nor","5d6","42px",3.97029191355212
"4636","t24",7.29,"RIGHT",50,"[ 2]",2,"ROI_CENTER ",2,"Saccade: 603ms",".","[ 1]",1,"ROI_LEFT ","t24.edf",9,"Trial: 21",2,2,388401,387122.656,1278,"correct","fig2_5d6_42px.png",3,"0","A < B","2",3,2,"Negative","Math","Incongruent","nor","5d6","42px",3.91202300542815
"4637","t24",8.16,"LEFT",58,"[ 1]",1,"ROI_LEFT ",1,"Saccade: 278ms",".","[ 2]",2,"ROI_CENTER ","t24.edf",10,"Trial: 22",1,2,393775,392655.646,1119,"correct","fig2_1d2_42px.png",3,"0","A < B","2",3,2,"Negative","Math","Incongruent","nor","1d2","42px",4.06044301054642
"4638","t24",8.24,"RIGHT",56,"[ 3]",3,"ROI_RIGHT ",1,"Saccade: 270ms",".","[ 2]",2,"ROI_CENTER ","t24.edf",11,"Trial: 23",2,4,398944,398155.309,788,"correct","fig2_rev_3d4_42px.png",4,"1","A < B","2",3,4,"Negative","Math","Congruent","rev","3d4","42px",4.02535169073515
"4639","t24",5.36,"UP",49,"[ 3]",3,"ROI_RIGHT ",2,"Saccade: 637ms",".","[ 3]",3,"ROI_RIGHT ","t24.edf",11,"Trial: 23",2,4,398944,398155.309,788,"correct","fig2_rev_3d4_42px.png",4,"1","A < B","2",3,4,"Negative","Math","Congruent","rev","3d4","42px",3.89182029811063
"4640","t24",8.66,"LEFT",59,"[ 1]",1,"ROI_LEFT ",1,"Saccade: 249ms",".","[ 2]",2,"ROI_CENTER ","t24.edf",12,"Trial: 24",3,4,404392,403371.662,1020,"correct","fig2_3d4_28px.png",1,"1","A > B","1",3,4,"Positive","Math","Congruent","nor","3d4","28px",4.07753744390572
"4641","t24",4.39,"UP",36,"[ 1]",1,"ROI_LEFT ",2,"Saccade: 506ms",".","[ 1]",1,"ROI_LEFT ","t24.edf",12,"Trial: 24",3,4,404392,403371.662,1020,"correct","fig2_3d4_28px.png",1,"1","A > B","1",3,4,"Positive","Math","Congruent","nor","3d4","28px",3.58351893845611
"4642","t24",15.78,"RIGHT",78,"[ 3]",3,"ROI_RIGHT ",3,"Saccade: 905ms",".","[ 1]",1,"ROI_LEFT ","t24.edf",12,"Trial: 24",3,4,404392,403371.662,1020,"correct","fig2_3d4_28px.png",1,"1","A > B","1",3,4,"Positive","Math","Congruent","nor","3d4","28px",4.35670882668959
"4643","t24",9.07,"LEFT",56,"[ 1]",1,"ROI_LEFT ",1,"Saccade: 256ms",".","[ 2]",2,"ROI_CENTER ","t24.edf",13,"Trial: 25",3,2,410041,408554.68,1486,"correct","fig2_rev_5d6_28px.png",2,"0","A > B","1",3,2,"Positive","Math","Incongruent","rev","5d6","28px",4.02535169073515
"4644","t24",16.87,"RIGHT",73,"[ 3]",3,"ROI_RIGHT ",2,"Saccade: 454ms",".","[ 1]",1,"ROI_LEFT ","t24.edf",13,"Trial: 25",3,2,410041,408554.68,1486,"correct","fig2_rev_5d6_28px.png",2,"0","A > B","1",3,2,"Positive","Math","Incongruent","rev","5d6","28px",4.29045944114839
"4645","t24",0.99,"UP",33,"[ 3]",3,"ROI_RIGHT ",3,"Saccade: 1448ms",".","[ 3]",3,"ROI_RIGHT ","t24.edf",13,"Trial: 25",3,2,410041,408554.68,1486,"correct","fig2_rev_5d6_28px.png",2,"0","A > B","1",3,2,"Positive","Math","Incongruent","rev","5d6","28px",3.49650756146648
"4646","t24",1,"LEFT",18,"[ 2]",2,"ROI_CENTER ",1,"Saccade: 139ms",".","[ 2]",2,"ROI_CENTER ","t24.edf",14,"Trial: 26",3,2,416493,414787.619,1705,"correct","fig2_7d8_28px.png",1,"0","A < B","2",3,2,"Negative","Math","Incongruent","nor","7d8","28px",2.89037175789616
"4647","t24",8.14,"LEFT",44,"[ 1]",1,"ROI_LEFT ",2,"Saccade: 272ms",".","[ 2]",2,"ROI_CENTER ","t24.edf",14,"Trial: 26",3,2,416493,414787.619,1705,"correct","fig2_7d8_28px.png",1,"0","A < B","2",3,2,"Negative","Math","Incongruent","nor","7d8","28px",3.78418963391826
"4648","t24",11.41,"RIGHT",67,"[ 3]",3,"ROI_RIGHT ",3,"Saccade: 755ms",".","[ 1]",1,"ROI_LEFT ","t24.edf",14,"Trial: 26",3,2,416493,414787.619,1705,"correct","fig2_7d8_28px.png",1,"0","A < B","2",3,2,"Negative","Math","Incongruent","nor","7d8","28px",4.20469261939097
"4649","t24",5.84,"LEFT",46,"[ 1]",1,"ROI_LEFT ",1,"Saccade: 155ms",".","[ 2]",2,"ROI_CENTER ","t24.edf",15,"Trial: 27",2,4,422423,421637.202,785,"correct","fig2_7d8_28px.png",1,"1","A > B","1",3,4,"Positive","Math","Congruent","nor","7d8","28px",3.8286413964891
"4650","t24",11.93,"RIGHT",73,"[ 3]",3,"ROI_RIGHT ",2,"Saccade: 565ms",".","[ 1]",1,"ROI_LEFT ","t24.edf",15,"Trial: 27",2,4,422423,421637.202,785,"correct","fig2_7d8_28px.png",1,"1","A > B","1",3,4,"Positive","Math","Congruent","nor","7d8","28px",4.29045944114839
"4651","t24",7.17,"LEFT",54,"[ 1]",1,"ROI_LEFT ",1,"Saccade: 224ms",".","[ 2]",2,"ROI_CENTER ","t24.edf",16,"Trial: 28",2,4,427324,426436.909,887,"correct","fig2_1d2_42px.png",3,"1","A > B","1",3,4,"Positive","Math","Congruent","nor","1d2","42px",3.98898404656427
"4652","t24",9.09,"RIGHT",63,"[ 2]",2,"ROI_CENTER ",2,"Saccade: 709ms",".","[ 1]",1,"ROI_LEFT ","t24.edf",16,"Trial: 28",2,4,427324,426436.909,887,"correct","fig2_1d2_42px.png",3,"1","A > B","1",3,4,"Positive","Math","Congruent","nor","1d2","42px",4.14313472639153
"4653","t24",8,"LEFT",45,"[ 1]",1,"ROI_LEFT ",1,"Saccade: 243ms",".","[ 2]",2,"ROI_CENTER ","t24.edf",17,"Trial: 29",1,2,433270,431553.26,1716,"correct","fig2_3d4_28px.png",1,"0","A < B","2",3,2,"Negative","Math","Incongruent","nor","3d4","28px",3.80666248977032
"4654","t24",1.84,"LEFT",23,"[ 2]",2,"ROI_CENTER ",1,"Saccade: 129ms",".","[ 2]",2,"ROI_CENTER ","t24.edf",19,"Trial: 31",2,2,443372,442585.915,786,"correct","fig2_rev_7d8_42px.png",4,"0","A > B","1",3,2,"Positive","Math","Incongruent","rev","7d8","42px",3.13549421592915
"4655","t24",6.49,"RIGHT",52,"[ 3]",3,"ROI_RIGHT ",2,"Saccade: 690ms",".","[ 2]",2,"ROI_CENTER ","t24.edf",19,"Trial: 31",2,2,443372,442585.915,786,"correct","fig2_rev_7d8_42px.png",4,"0","A > B","1",3,2,"Positive","Math","Incongruent","rev","7d8","42px",3.95124371858143
"4656","t24",4.5,"LEFT",42,"[ 1]",1,"ROI_LEFT ",1,"Saccade: 241ms",".","[ 1]",1,"ROI_LEFT ","t24.edf",20,"Trial: 32",1,2,448265,447485.625,779,"correct","fig2_rev_3d4_42px.png",4,"0","A > B","1",3,2,"Positive","Math","Incongruent","rev","3d4","42px",3.73766961828337
"4657","t24",7.89,"RIGHT",53,"[ 3]",3,"ROI_RIGHT ",1,"Saccade: 274ms",".","[ 2]",2,"ROI_CENTER ","t24.edf",21,"Trial: 33",4,4,491074,490166.338,907,"correct","fig2_rev_9d10_42px.png",4,"1","B > A","1",4,4,"Positive","Math","Congruent","rev","9d10","42px",3.97029191355212
"4658","t24",10.28,"UP",48,"[ 3]",3,"ROI_RIGHT ",2,"Saccade: 446ms",".","[ 3]",3,"ROI_RIGHT ","t24.edf",21,"Trial: 33",4,4,491074,490166.338,907,"correct","fig2_rev_9d10_42px.png",4,"1","B > A","1",4,4,"Positive","Math","Congruent","rev","9d10","42px",3.87120101090789
"4659","t24",16.57,"LEFT",64,"[ 1]",1,"ROI_LEFT ",3,"Saccade: 634ms",".","[ 3]",3,"ROI_RIGHT ","t24.edf",21,"Trial: 33",4,4,491074,490166.338,907,"correct","fig2_rev_9d10_42px.png",4,"1","B > A","1",4,4,"Positive","Math","Congruent","rev","9d10","42px",4.15888308335967
"4660","t24",16.63,"RIGHT",78,"[ 3]",3,"ROI_RIGHT ",4,"Saccade: 857ms",".","[ 1]",1,"ROI_LEFT ","t24.edf",21,"Trial: 33",4,4,491074,490166.338,907,"correct","fig2_rev_9d10_42px.png",4,"1","B > A","1",4,4,"Positive","Math","Congruent","rev","9d10","42px",4.35670882668959
"4661","t24",10.3,"LEFT",59,"[ 1]",1,"ROI_LEFT ",1,"Saccade: 250ms",".","[ 2]",2,"ROI_CENTER ","t24.edf",22,"Trial: 34",4,4,497168,496099.32,1068,"correct","fig2_rev_1d2_42px.png",4,"1","B > A","1",4,4,"Positive","Math","Congruent","rev","1d2","42px",4.07753744390572
"4662","t24",18.47,"RIGHT",85,"[ 3]",3,"ROI_RIGHT ",2,"Saccade: 441ms",".","[ 1]",1,"ROI_LEFT ","t24.edf",22,"Trial: 34",4,4,497168,496099.32,1068,"correct","fig2_rev_1d2_42px.png",4,"1","B > A","1",4,4,"Positive","Math","Congruent","rev","1d2","42px",4.44265125649032
"4663","t24",11.63,"UP",49,"[ 3]",3,"ROI_RIGHT ",3,"Saccade: 643ms",".","[ 3]",3,"ROI_RIGHT ","t24.edf",22,"Trial: 34",4,4,497168,496099.32,1068,"correct","fig2_rev_1d2_42px.png",4,"1","B > A","1",4,4,"Positive","Math","Congruent","rev","1d2","42px",3.89182029811063
"4664","t24",18.38,"LEFT",81,"[ 1]",1,"ROI_LEFT ",4,"Saccade: 985ms",".","[ 3]",3,"ROI_RIGHT ","t24.edf",22,"Trial: 34",4,4,497168,496099.32,1068,"correct","fig2_rev_1d2_42px.png",4,"1","B > A","1",4,4,"Positive","Math","Congruent","rev","1d2","42px",4.39444915467244
"4665","t24",9.21,"LEFT",56,"[ 1]",1,"ROI_LEFT ",1,"Saccade: 246ms",".","[ 2]",2,"ROI_CENTER ","t24.edf",23,"Trial: 35",3,2,502259,501232.314,1026,"correct","fig2_1d2_28px.png",1,"0","B > A","1",4,2,"Positive","Math","Incongruent","nor","1d2","28px",4.02535169073515
"4666","t24",18.01,"RIGHT",78,"[ 3]",3,"ROI_RIGHT ",2,"Saccade: 514ms",".","[ 1]",1,"ROI_LEFT ","t24.edf",23,"Trial: 35",3,2,502259,501232.314,1026,"correct","fig2_1d2_28px.png",1,"0","B > A","1",4,2,"Positive","Math","Incongruent","nor","1d2","28px",4.35670882668959
"4667","t24",3.31,"LEFT",49,"[ 3]",3,"ROI_RIGHT ",3,"Saccade: 995ms",".","[ 3]",3,"ROI_RIGHT ","t24.edf",23,"Trial: 35",3,2,502259,501232.314,1026,"correct","fig2_1d2_28px.png",1,"0","B > A","1",4,2,"Positive","Math","Incongruent","nor","1d2","28px",3.89182029811063
"4668","t24",8.24,"RIGHT",56,"[ 3]",3,"ROI_RIGHT ",1,"Saccade: 315ms",".","[ 2]",2,"ROI_CENTER ","t24.edf",24,"Trial: 36",3,2,508132,506548.666,1583,"correct","fig2_5d6_28px.png",1,"0","B > A","1",4,2,"Positive","Math","Incongruent","nor","5d6","28px",4.02535169073515
"4669","t24",15.73,"LEFT",57,"[ 1]",1,"ROI_LEFT ",2,"Saccade: 477ms",".","[ 3]",3,"ROI_RIGHT ","t24.edf",24,"Trial: 36",3,2,508132,506548.666,1583,"correct","fig2_5d6_28px.png",1,"0","B > A","1",4,2,"Positive","Math","Incongruent","nor","5d6","28px",4.04305126783455
"4670","t24",15.39,"RIGHT",71,"[ 3]",3,"ROI_RIGHT ",3,"Saccade: 751ms",".","[ 1]",1,"ROI_LEFT ","t24.edf",24,"Trial: 36",3,2,508132,506548.666,1583,"correct","fig2_5d6_28px.png",1,"0","B > A","1",4,2,"Positive","Math","Incongruent","nor","5d6","28px",4.26267987704132
"4671","t24",8.81,"LEFT",52,"[ 1]",1,"ROI_LEFT ",1,"Saccade: 312ms",".","[ 2]",2,"ROI_CENTER ","t24.edf",25,"Trial: 37",1,4,514020,513364.905,655,"correct","fig2_1d2_28px.png",1,"1","B < A","2",4,4,"Negative","Math","Congruent","nor","1d2","28px",3.95124371858143
"4672","t24",8.33,"LEFT",56,"[ 1]",1,"ROI_LEFT ",1,"Saccade: 326ms",".","[ 2]",2,"ROI_CENTER ","t24.edf",26,"Trial: 38",1,2,519869,518131.285,1737,"correct","fig2_3d4_42px.png",3,"0","B > A","1",4,2,"Positive","Math","Incongruent","nor","3d4","42px",4.02535169073515
"4673","t24",9.06,"LEFT",44,"[ 1]",1,"ROI_LEFT ",1,"Saccade: 314ms",".","[ 2]",2,"ROI_CENTER ","t24.edf",27,"Trial: 39",7,2,526121,524197.58,1923,"correct","fig2_rev_9d10_42px.png",4,"0","B < A","2",4,2,"Negative","Math","Incongruent","rev","9d10","42px",3.78418963391826
"4674","t24",13.8,"RIGHT",72,"[ 3]",3,"ROI_RIGHT ",2,"Saccade: 722ms",".","[ 1]",1,"ROI_LEFT ","t24.edf",27,"Trial: 39",7,2,526121,524197.58,1923,"correct","fig2_rev_9d10_42px.png",4,"0","B < A","2",4,2,"Negative","Math","Incongruent","rev","9d10","42px",4.27666611901606
"4675","t24",5.32,"UP",38,"[ 3]",3,"ROI_RIGHT ",3,"Saccade: 918ms",".","[ 3]",3,"ROI_RIGHT ","t24.edf",27,"Trial: 39",7,2,526121,524197.58,1923,"correct","fig2_rev_9d10_42px.png",4,"0","B < A","2",4,2,"Negative","Math","Incongruent","rev","9d10","42px",3.63758615972639
"4676","t24",13.93,"LEFT",58,"[ 1]",1,"ROI_LEFT ",4,"Saccade: 1127ms",".","[ 3]",3,"ROI_RIGHT ","t24.edf",27,"Trial: 39",7,2,526121,524197.58,1923,"correct","fig2_rev_9d10_42px.png",4,"0","B < A","2",4,2,"Negative","Math","Incongruent","rev","9d10","42px",4.06044301054642
"4677","t24",13.6,"RIGHT",64,"[ 3]",3,"ROI_RIGHT ",5,"Saccade: 1394ms",".","[ 1]",1,"ROI_LEFT ","t24.edf",27,"Trial: 39",7,2,526121,524197.58,1923,"correct","fig2_rev_9d10_42px.png",4,"0","B < A","2",4,2,"Negative","Math","Incongruent","rev","9d10","42px",4.15888308335967
"4678","t24",17.56,"LEFT",69,"[ 1]",1,"ROI_LEFT ",6,"Saccade: 1659ms",".","[ 3]",3,"ROI_RIGHT ","t24.edf",27,"Trial: 39",7,2,526121,524197.58,1923,"correct","fig2_rev_9d10_42px.png",4,"0","B < A","2",4,2,"Negative","Math","Incongruent","rev","9d10","42px",4.23410650459726
